hyp,auc_1,pre_1,rec_1,f_1,f_1_std,auc_2,pre_2,rec_2,f_2,f_2_std,auc_3,pre_3,rec_3,f_3,f_3_std,auc_4,pre_4,rec_4,f_4,f_4_std
"(20, 'largest', 7)",0.7719692972838959,0.3502648889857142,0.4882256236236416,0.4078955964005926,0.08889541605359111,0.7756466124799899,0.36195346996302824,0.44148750078558696,0.3977838787727114,0.09412063795535612,0.7886828625094745,0.36952342089789103,0.4105503264888235,0.3889579968640792,0.10321697474994457,0.7627956775295466,0.34999889914492427,0.5161281302626528,0.4171311396048119,0.08339578831457242
"(20, 'largest', 10)",0.7697314380004122,0.3896666833385988,0.5307454700170537,0.44939395083936273,0.09358723476125198,0.7734450065755302,0.3924731541350364,0.478370219932622,0.4311853879860618,0.0941742846048176,0.7873967917839313,0.3927503033927891,0.45478974524620447,0.421499398670795,0.10058231896264347,0.7600065170494471,0.38601824343322977,0.5625591142868824,0.45786056215027365,0.08918049593181454
"(20, 'mean', 3)",0.7675155753791886,0.28864104241493505,0.3854705135184763,0.3301014790886742,0.10047197253971721,0.771083735758794,0.2907522731531506,0.3517080611491896,0.31833846482198824,0.11298370737662122,0.7786894411959778,0.3018632596830111,0.32031417652717337,0.3108151335031949,0.11985804177419461,0.7620640122861443,0.2836025606254618,0.41235864668831995,0.33607036388777134,0.09608154734705655
"(20, 'mean', 4)",0.773808316983277,0.30578284281108065,0.42120401522549844,0.3543309201680619,0.09256661254637616,0.7765585241236082,0.3124080947578396,0.3896218339221285,0.3467687340354291,0.1042511307002942,0.7864520983533394,0.31794359537121203,0.3621911728188802,0.338628075151028,0.11264704638009164,0.7666520275873667,0.30826042634115586,0.4430358018487758,0.3635594058320595,0.08742473556465485
"(20, 'mean', 5)",0.7758635333182262,0.3370100770183982,0.43993612057787257,0.3816555286268789,0.08995041747850958,0.7788598444376769,0.33458027202417573,0.4061567170646224,0.36691032547758207,0.09908941399855103,0.7902931829415764,0.3435323596432147,0.3756919521376543,0.35889315948523265,0.1090690022723032,0.7677167578880069,0.33348973090479617,0.46886748464107647,0.38975779927792426,0.08350105365762586
"(20, 'mean', 7)",0.7760911094768028,0.3612938931279648,0.47992381111929194,0.41224415807857023,0.08940510230155811,0.7798304258714911,0.3736236138262007,0.43005472997201305,0.39985798695488384,0.09423519766596819,0.7927565063663093,0.3821583412692079,0.40828900793312844,0.3947917598499897,0.10312550755357391,0.7670133319755623,0.36007335303459653,0.5075782818815101,0.42128754566868665,0.08341006431094848
"(20, 'mean', 10)",0.7743750310000658,0.3981061503593643,0.5272919729961675,0.453681874183462,0.09330826961959911,0.7781425933365923,0.40582890379780556,0.4780727297168441,0.43899846878922155,0.09349617261367432,0.7921650723563984,0.3993498160374442,0.45501083499618106,0.42536718663466916,0.10047947811225655,0.764635954070708,0.39245123984239166,0.5601716644270344,0.46154687913485104,0.088764643888448
"(20, 'median', 3)",0.7667175654819197,0.288706763750176,0.3830493727137032,0.32925324756941665,0.10042689889821318,0.7703067466323086,0.2890590628510584,0.3514167657857954,0.3172022938145487,0.11319956324176482,0.7778037878781485,0.3075655048186566,0.31988111521410306,0.31360244375097185,0.11987247509268693,0.7613420521098266,0.28010276012771707,0.41409514346412246,0.33416751056044863,0.09582388298287557
"(20, 'median', 4)",0.7732216702440449,0.3050156963043439,0.41992895451719886,0.3533646942984308,0.09223201898221868,0.7759051503237236,0.31746646838575326,0.3852319757761473,0.3480817009771042,0.1032547745525996,0.7858173099286291,0.32108113099344143,0.3597703442228465,0.3393264852199231,0.11220989987284856,0.766066744383227,0.3091987857750901,0.4431972456845691,0.3642657443545552,0.0867141324277244
"(20, 'median', 5)",0.7754298467344987,0.3339797187124449,0.44286367610059363,0.380790998442182,0.08979281237420017,0.7784303620233819,0.33716681109433866,0.4036402692931465,0.3674211708550226,0.09857672154133985,0.789931802169412,0.3453097575478858,0.37563556452548236,0.3598348494435679,0.10840135982788526,0.7672370484608865,0.33058090638648135,0.4629814580463999,0.3857361107352732,0.08329704391413949
"(20, 'median', 7)",0.7754809436177027,0.35620203874367035,0.4863973145278107,0.41124103502232423,0.08885270274758465,0.7792088268651124,0.3734588113136103,0.4365500779811948,0.4025473679521173,0.09358420753592807,0.7921618621963956,0.37605901903914907,0.4137560062958783,0.39400789516047063,0.10252798750967375,0.7663791990133196,0.3582530781316545,0.5073578101787518,0.41996351863239006,0.08304163762412904
"(20, 'median', 10)",0.7737847293480095,0.39693646173806635,0.5278546063518074,0.4531288136036887,0.09340709122537093,0.7774631637841506,0.40539078274288737,0.47520339426594765,0.43752975205425787,0.09331305991612002,0.7914801306252598,0.39991590487145223,0.45306671537681764,0.4248353510281835,0.10043842268273293,0.7640288334150539,0.39128443611422464,0.5597875901731275,0.4606090085935392,0.08853540191432602
